order_id,date,customer_id,product_category,product_price,quantity,payment_method,region,total_amount,month
3601,2023-01-17,1519,Home & Garden,285.72,4,PayPal,West,1142.88,2023-01
3602,2023-10-01,1811,Electronics,487.56,3,Credit Card,East,1462.68,2023-10
3603,2023-04-26,4169,Books,347.54,4,PayPal,East,1390.16,2023-04
3604,2023-04-01,3283,Sports,448.57,2,PayPal,West,897.14,2023-04
3605,2023-03-23,2924,Sports,352.7,1,PayPal,South,352.7,2023-03
3606,2023-11-20,4445,Home & Garden,370.21,2,Credit Card,North,740.42,2023-11
3607,2023-04-24,2604,Clothing,152.3,1,Debit Card,North,152.3,2023-04
3608,2023-02-27,1926,Clothing,158.7,1,Credit Card,West,158.7,2023-02
3609,2023-06-03,1556,Books,393.66,2,Cash,West,787.32,2023-06
3610,2024-02-08,3696,Clothing,155.39,1,Cash,South,155.39,2024-02
3611,2024-09-19,3281,Sports,285.76,1,Credit Card,East,285.76,2024-09
3612,2023-09-23,2055,Clothing,132.18,4,Credit Card,South,528.72,2023-09
3613,2023-11-11,4360,Books,410.32,3,Debit Card,East,1230.96,2023-11
3614,2023-02-10,4709,Sports,64.15,2,Credit Card,East,128.3,2023-02
3615,2023-04-15,1578,Clothing,416.43,4,PayPal,South,1665.72,2023-04
3616,2023-07-12,1541,Sports,305.34,4,Debit Card,West,1221.36,2023-07
3617,2024-02-05,3161,Home & Garden,101.59,2,Credit Card,West,203.18,2024-02
3618,2023-10-05,3251,Home & Garden,275.6,1,Credit Card,South,275.6,2023-10
3619,2023-12-20,2052,Home & Garden,148.42,2,Cash,East,296.84,2023-12
3620,2024-08-02,3690,Clothing,168.5,3,Debit Card,East,505.5,2024-08
3621,2023-09-13,1473,Books,182.25,3,Cash,East,546.75,2023-09
3622,2024-10-12,3744,Sports,41.03,2,Credit Card,East,82.06,2024-10
3623,2023-04-09,3300,Electronics,493.12,4,Debit Card,South,1972.48,2023-04
3624,2024-08-10,4869,Home & Garden,25.45,2,PayPal,North,50.9,2024-08
3625,2023-10-09,1904,Home & Garden,334.62,3,Credit Card,West,1003.86,2023-10
3626,2024-02-07,2945,Electronics,191.9,2,Credit Card,West,383.8,2024-02
3627,2023-04-19,1385,Electronics,326.55,1,Cash,North,326.55,2023-04
3628,2023-07-18,1061,Clothing,184.56,2,PayPal,East,369.12,2023-07
3629,2023-10-30,1514,Sports,340.14,4,Credit Card,North,1360.56,2023-10
3630,2023-11-23,1429,Home & Garden,367.33,1,Cash,North,367.33,2023-11
3631,2023-06-03,1579,Books,348.37,3,Cash,North,1045.11,2023-06
3632,2024-07-05,2560,Clothing,65.84,2,Credit Card,West,131.68,2024-07
3633,2024-10-06,4762,Clothing,331.88,4,Debit Card,West,1327.52,2024-10
3634,2024-02-09,2164,Books,147.19,4,Credit Card,North,588.76,2024-02
3635,2024-04-06,3790,Books,24.11,3,PayPal,North,72.33,2024-04
3636,2023-05-12,2323,Books,213.27,2,Credit Card,North,426.54,2023-05
3637,2023-03-25,3722,Electronics,222.44,4,Debit Card,East,889.76,2023-03
3638,2024-02-03,3358,Home & Garden,238.92,1,Cash,East,238.92,2024-02
3639,2024-09-19,1470,Electronics,355.36,2,PayPal,East,710.72,2024-09
3640,2023-04-19,2416,Home & Garden,161.33,3,PayPal,West,483.99,2023-04
3641,2023-08-09,2665,Electronics,164.49,1,PayPal,South,164.49,2023-08
3642,2024-07-06,2468,Sports,39.67,2,PayPal,North,79.34,2024-07
3643,2024-01-03,4829,Home & Garden,346.54,4,Debit Card,North,1386.16,2024-01
3644,2023-05-27,1808,Clothing,288.23,3,Debit Card,South,864.69,2023-05
3645,2023-04-22,1171,Home & Garden,181.22,3,Debit Card,North,543.66,2023-04
3646,2024-09-06,3623,Home & Garden,355.54,2,Debit Card,East,711.08,2024-09
3647,2024-07-11,1030,Home & Garden,273.31,3,Cash,East,819.93,2024-07
3648,2024-05-08,1046,Sports,239.93,1,Credit Card,South,239.93,2024-05
3649,2024-05-19,1129,Electronics,260.55,2,Debit Card,East,521.1,2024-05
3650,2024-04-19,3399,Clothing,321.81,1,Credit Card,South,321.81,2024-04
3651,2023-09-28,1977,Electronics,333.4,3,PayPal,East,1000.2,2023-09
3652,2024-02-25,4916,Electronics,151.59,3,Cash,North,454.77,2024-02
3653,2024-01-02,2645,Books,78.96,3,Cash,West,236.88,2024-01
3654,2023-10-07,2604,Sports,86.75,1,Credit Card,East,86.75,2023-10
3655,2023-10-10,1057,Books,323.3,3,Credit Card,South,969.9,2023-10
3656,2023-02-09,2129,Sports,437.71,2,Credit Card,West,875.42,2023-02
3657,2023-07-08,3859,Electronics,210.65,4,Cash,North,842.6,2023-07
3658,2023-06-13,2353,Electronics,93.06,2,Debit Card,West,186.12,2023-06
3659,2024-06-19,1767,Sports,380.74,4,Cash,South,1522.96,2024-06
3660,2024-06-19,4895,Electronics,417.92,3,Debit Card,North,1253.76,2024-06
3661,2023-01-04,1682,Electronics,441.49,2,PayPal,North,882.98,2023-01
3662,2023-10-17,4454,Clothing,307.35,1,Debit Card,East,307.35,2023-10
3663,2024-03-08,3008,Books,431.76,4,Credit Card,West,1727.04,2024-03
3664,2024-04-15,4233,Books,17.55,1,Debit Card,East,17.55,2024-04
3665,2023-06-30,4044,Books,62.55,4,Debit Card,North,250.2,2023-06
3666,2023-09-05,3333,Home & Garden,55.36,3,Cash,East,166.08,2023-09
3667,2024-09-19,4142,Clothing,359.18,2,Credit Card,East,718.36,2024-09
3668,2023-10-06,2790,Books,44.1,4,PayPal,South,176.4,2023-10
3669,2024-08-03,2477,Books,253.22,2,Debit Card,East,506.44,2024-08
3670,2023-09-11,1885,Clothing,241.63,4,PayPal,North,966.52,2023-09
3671,2023-06-30,4638,Electronics,162.24,4,Credit Card,East,648.96,2023-06
3672,2024-05-23,4906,Books,436.5,3,Debit Card,North,1309.5,2024-05
3673,2024-07-19,1396,Electronics,93.51,4,Cash,North,374.04,2024-07
3674,2023-11-22,2538,Books,182.71,1,PayPal,South,182.71,2023-11
3675,2023-12-23,3073,Sports,389.34,4,Cash,North,1557.36,2023-12
3676,2024-10-11,1312,Home & Garden,24.91,4,PayPal,North,99.64,2024-10
3677,2024-01-26,3173,Books,339.75,4,Credit Card,South,1359.0,2024-01
3678,2024-09-06,4479,Sports,410.03,3,Debit Card,North,1230.09,2024-09
3679,2023-03-26,2588,Clothing,466.81,2,PayPal,South,933.62,2023-03
3680,2023-11-13,2221,Sports,439.39,2,Cash,West,878.78,2023-11
3681,2023-07-31,1810,Clothing,166.5,3,PayPal,West,499.5,2023-07
3682,2024-05-29,3235,Books,297.32,1,PayPal,West,297.32,2024-05
3683,2024-01-19,3745,Clothing,47.87,1,PayPal,North,47.87,2024-01
3684,2023-12-08,4888,Sports,136.36,3,PayPal,East,409.08,2023-12
3685,2023-02-07,3857,Home & Garden,56.17,2,PayPal,South,112.34,2023-02
3686,2024-05-25,3763,Electronics,164.44,1,PayPal,West,164.44,2024-05
3687,2024-02-24,3032,Electronics,438.84,3,Cash,South,1316.52,2024-02
3688,2023-06-18,2507,Home & Garden,180.11,2,PayPal,West,360.22,2023-06
3689,2023-12-09,1449,Electronics,285.33,1,PayPal,West,285.33,2023-12
3690,2023-11-02,3570,Books,222.36,1,PayPal,North,222.36,2023-11
3691,2024-06-25,2894,Books,234.87,3,Debit Card,South,704.61,2024-06
3692,2024-06-20,2377,Sports,485.09,2,Credit Card,North,970.18,2024-06
3693,2023-04-22,4033,Sports,155.12,1,Credit Card,South,155.12,2023-04
3694,2024-02-15,3705,Clothing,317.39,3,Credit Card,South,952.17,2024-02
3695,2023-07-25,1596,Sports,215.83,1,Cash,East,215.83,2023-07
3696,2023-07-04,3147,Books,39.96,2,Cash,West,79.92,2023-07
3697,2024-01-17,1615,Sports,249.77,4,Cash,North,999.08,2024-01
3698,2024-05-10,1947,Electronics,408.54,1,PayPal,East,408.54,2024-05
3699,2024-01-14,2581,Clothing,58.39,2,Credit Card,South,116.78,2024-01
3700,2023-02-16,1555,Clothing,44.1,1,PayPal,West,44.1,2023-02
3701,2024-07-04,1277,Books,85.28,4,Debit Card,North,341.12,2024-07
3702,2024-06-11,4764,Sports,384.56,4,Credit Card,East,1538.24,2024-06
3703,2024-05-18,4770,Electronics,364.76,1,Debit Card,South,364.76,2024-05
3704,2023-01-22,3013,Sports,286.86,3,Debit Card,East,860.58,2023-01
3705,2023-08-01,4697,Home & Garden,239.43,1,PayPal,South,239.43,2023-08
3706,2023-11-06,1490,Sports,445.28,2,Credit Card,South,890.56,2023-11
3707,2023-09-29,1254,Books,385.68,3,Debit Card,West,1157.04,2023-09
3708,2024-07-24,3428,Sports,407.85,2,Credit Card,North,815.7,2024-07
3709,2023-07-21,1891,Clothing,408.5,2,Debit Card,West,817.0,2023-07
3710,2023-02-01,1541,Electronics,324.93,3,Debit Card,North,974.79,2023-02
3711,2024-03-18,2287,Books,234.43,4,PayPal,North,937.72,2024-03
3712,2023-06-11,2633,Home & Garden,433.69,2,Credit Card,South,867.38,2023-06
3713,2023-09-11,1824,Electronics,463.74,1,PayPal,East,463.74,2023-09
3714,2024-06-04,3926,Electronics,21.66,4,PayPal,North,86.64,2024-06
3715,2024-10-12,2352,Clothing,35.26,4,PayPal,North,141.04,2024-10
3716,2024-04-24,4186,Clothing,479.78,3,PayPal,North,1439.34,2024-04
3717,2023-01-10,4347,Clothing,145.81,1,PayPal,North,145.81,2023-01
3718,2024-05-19,4559,Books,437.95,1,Debit Card,South,437.95,2024-05
3719,2024-07-13,1280,Sports,200.51,4,Credit Card,West,802.04,2024-07
3720,2024-03-11,2298,Electronics,68.36,2,Credit Card,East,136.72,2024-03
3721,2023-04-21,1772,Sports,49.42,2,PayPal,South,98.84,2023-04
3722,2023-06-02,3890,Sports,86.69,1,Credit Card,South,86.69,2023-06
3723,2024-09-26,3766,Clothing,132.45,4,Debit Card,South,529.8,2024-09
3724,2023-04-12,4967,Sports,249.37,4,PayPal,North,997.48,2023-04
3725,2023-07-10,1327,Electronics,353.73,4,Cash,East,1414.92,2023-07
3726,2024-07-16,3258,Electronics,493.34,3,Cash,South,1480.02,2024-07
3727,2023-03-22,3774,Home & Garden,226.34,1,Debit Card,South,226.34,2023-03
3728,2024-05-03,1922,Books,263.91,1,Debit Card,South,263.91,2024-05
3729,2023-03-29,1551,Sports,265.69,2,Cash,North,531.38,2023-03
3730,2023-07-13,3073,Books,274.32,2,PayPal,North,548.64,2023-07
3731,2023-04-14,3074,Books,263.69,1,Debit Card,South,263.69,2023-04
3732,2023-04-06,1701,Books,14.3,1,Cash,North,14.3,2023-04
3733,2024-02-27,4154,Books,10.85,2,PayPal,East,21.7,2024-02
3734,2023-07-17,2919,Electronics,57.86,1,Debit Card,North,57.86,2023-07
3735,2023-01-01,3729,Sports,59.76,2,Credit Card,South,119.52,2023-01
3736,2024-02-11,3460,Home & Garden,355.4,1,Credit Card,East,355.4,2024-02
3737,2024-01-13,1166,Books,110.41,3,Credit Card,North,331.23,2024-01
3738,2023-06-16,4771,Home & Garden,448.41,3,PayPal,South,1345.23,2023-06
3739,2024-05-23,1168,Electronics,465.02,4,Debit Card,West,1860.08,2024-05
3740,2024-09-29,4872,Electronics,488.19,1,Cash,West,488.19,2024-09
3741,2023-11-09,1228,Clothing,470.15,2,Debit Card,East,940.3,2023-11
3742,2024-08-15,3002,Books,143.23,1,Credit Card,East,143.23,2024-08
3743,2024-02-22,4680,Clothing,259.79,1,Credit Card,East,259.79,2024-02
3744,2024-04-21,1366,Home & Garden,95.97,4,PayPal,North,383.88,2024-04
3745,2023-03-14,1527,Sports,405.04,2,Cash,East,810.08,2023-03
3746,2023-05-21,1790,Clothing,445.33,1,PayPal,North,445.33,2023-05
3747,2024-08-04,4718,Electronics,427.13,2,Cash,South,854.26,2024-08
3748,2023-09-19,4609,Books,222.35,1,Debit Card,North,222.35,2023-09
3749,2023-12-06,4935,Home & Garden,381.75,4,PayPal,North,1527.0,2023-12
3750,2023-11-04,1523,Electronics,57.81,2,PayPal,South,115.62,2023-11
3751,2023-09-02,2095,Sports,29.72,1,PayPal,West,29.72,2023-09
3752,2024-05-29,2668,Books,379.09,3,Credit Card,North,1137.27,2024-05
3753,2023-12-03,3153,Sports,218.42,2,Credit Card,North,436.84,2023-12
3754,2024-07-28,3779,Sports,497.82,4,Cash,South,1991.28,2024-07
3755,2024-07-14,2908,Books,57.65,3,Debit Card,East,172.95,2024-07
3756,2023-03-17,4012,Books,429.26,2,PayPal,South,858.52,2023-03
3757,2023-06-24,4760,Sports,245.19,2,Credit Card,West,490.38,2023-06
3758,2023-04-19,2305,Home & Garden,415.3,2,PayPal,East,830.6,2023-04
3759,2023-07-02,1132,Books,410.39,2,Cash,West,820.78,2023-07
3760,2023-07-11,3581,Electronics,458.84,1,Cash,North,458.84,2023-07
3761,2023-03-06,4022,Clothing,155.95,1,Debit Card,West,155.95,2023-03
3762,2024-04-18,3316,Home & Garden,475.4,2,Cash,West,950.8,2024-04
3763,2023-04-10,4483,Books,84.32,4,PayPal,South,337.28,2023-04
3764,2024-06-27,3720,Books,50.16,1,Debit Card,East,50.16,2024-06
3765,2023-05-08,2642,Home & Garden,221.49,2,Debit Card,North,442.98,2023-05
3766,2024-03-27,3838,Clothing,415.88,2,Credit Card,North,831.76,2024-03
3767,2024-01-04,2888,Sports,241.98,4,PayPal,North,967.92,2024-01
3768,2023-02-12,2770,Electronics,416.35,4,Cash,East,1665.4,2023-02
3769,2024-02-23,1017,Books,367.55,4,Credit Card,East,1470.2,2024-02
3770,2024-05-02,2777,Clothing,112.62,3,PayPal,West,337.86,2024-05
3771,2023-03-19,1116,Electronics,474.95,2,PayPal,West,949.9,2023-03
3772,2023-09-27,1797,Home & Garden,39.78,4,Debit Card,East,159.12,2023-09
3773,2023-11-11,4865,Books,450.16,2,Debit Card,North,900.32,2023-11
3774,2023-06-17,4215,Sports,159.18,1,PayPal,East,159.18,2023-06
3775,2023-12-05,4788,Home & Garden,255.07,2,Credit Card,South,510.14,2023-12
3776,2023-07-12,3598,Books,216.95,2,Debit Card,East,433.9,2023-07
3777,2024-03-28,3976,Clothing,94.2,3,Debit Card,East,282.6,2024-03
3778,2023-10-10,4737,Electronics,185.49,1,PayPal,North,185.49,2023-10
3779,2023-12-02,2711,Electronics,104.54,1,PayPal,West,104.54,2023-12
3780,2024-01-25,1752,Books,109.9,3,Debit Card,South,329.7,2024-01
3781,2024-06-08,3469,Home & Garden,101.66,4,Credit Card,South,406.64,2024-06
3782,2023-08-28,4969,Sports,249.62,4,Debit Card,South,998.48,2023-08
3783,2024-04-27,2392,Clothing,400.99,2,PayPal,East,801.98,2024-04
3784,2024-10-20,3693,Books,288.8,3,Debit Card,North,866.4,2024-10
3785,2024-08-14,3605,Clothing,447.67,4,PayPal,East,1790.68,2024-08
3786,2024-07-08,3097,Electronics,321.91,1,Debit Card,West,321.91,2024-07
3787,2024-04-02,1677,Sports,347.78,3,PayPal,North,1043.34,2024-04
3788,2023-03-30,1105,Clothing,337.13,4,PayPal,South,1348.52,2023-03
3789,2023-04-05,4287,Books,230.24,1,Credit Card,East,230.24,2023-04
3790,2024-03-27,1657,Sports,347.78,3,PayPal,North,1043.34,2024-03
3791,2024-03-03,2946,Home & Garden,44.16,2,Debit Card,East,88.32,2024-03
3792,2023-05-31,2448,Books,431.33,2,PayPal,North,862.66,2023-05
3793,2024-05-28,2095,Clothing,391.13,1,Cash,South,391.13,2024-05
3794,2024-01-11,1987,Sports,130.16,4,Debit Card,West,520.64,2024-01
3795,2023-01-22,3889,Books,386.34,4,Credit Card,West,1545.36,2023-01
3796,2023-11-09,2808,Sports,16.19,3,Debit Card,East,48.57,2023-11
3797,2024-06-02,2782,Sports,116.45,1,Credit Card,South,116.45,2024-06
3798,2023-07-25,1445,Sports,41.92,4,Cash,East,167.68,2023-07
3799,2024-01-10,2948,Clothing,392.31,2,Credit Card,East,784.62,2024-01
3800,2024-03-26,4257,Books,380.38,1,PayPal,North,380.38,2024-03
3801,2024-09-17,3117,Electronics,408.68,2,Cash,North,817.36,2024-09
3802,2024-08-17,2997,Electronics,12.2,1,Cash,North,12.2,2024-08
3803,2023-06-28,3197,Clothing,255.6,3,Credit Card,South,766.8,2023-06
3804,2023-07-29,4317,Clothing,355.37,4,Debit Card,South,1421.48,2023-07
3805,2024-05-14,1773,Sports,86.15,4,Credit Card,East,344.6,2024-05
3806,2024-04-08,2561,Books,328.4,4,Credit Card,North,1313.6,2024-04
3807,2023-05-04,2675,Books,51.21,2,Cash,South,102.42,2023-05
3808,2023-04-23,2122,Home & Garden,98.85,4,PayPal,East,395.4,2023-04
3809,2023-01-12,4981,Home & Garden,243.14,1,Debit Card,South,243.14,2023-01
3810,2023-05-06,2301,Electronics,330.25,2,Credit Card,East,660.5,2023-05
3811,2024-07-18,2586,Home & Garden,81.48,3,PayPal,West,244.44,2024-07
3812,2023-11-27,2686,Home & Garden,100.76,2,PayPal,North,201.52,2023-11
3813,2023-10-10,1943,Electronics,110.18,3,Debit Card,West,330.54,2023-10
3814,2023-05-20,1454,Electronics,126.96,2,PayPal,East,253.92,2023-05
3815,2024-02-05,2127,Home & Garden,121.01,4,Credit Card,East,484.04,2024-02
3816,2023-04-07,1945,Books,203.62,3,Cash,North,610.86,2023-04
3817,2024-05-31,1600,Home & Garden,330.36,4,PayPal,North,1321.44,2024-05
3818,2024-07-22,3700,Sports,224.64,2,Cash,East,449.28,2024-07
3819,2023-03-10,1724,Sports,390.23,3,Debit Card,South,1170.69,2023-03
3820,2023-04-28,3280,Sports,362.44,1,Debit Card,North,362.44,2023-04
3821,2023-02-28,2417,Clothing,72.0,1,PayPal,East,72.0,2023-02
3822,2023-02-02,2524,Sports,33.93,2,Cash,North,67.86,2023-02
3823,2023-11-14,4766,Books,440.19,3,Credit Card,North,1320.57,2023-11
3824,2023-02-19,1250,Clothing,49.12,1,Cash,West,49.12,2023-02
3825,2024-05-03,2544,Clothing,82.69,4,PayPal,West,330.76,2024-05
3826,2023-01-19,1078,Sports,20.85,4,Cash,South,83.4,2023-01
3827,2023-07-16,4123,Home & Garden,317.88,2,Cash,North,635.76,2023-07
3828,2024-03-25,1897,Electronics,295.36,4,Debit Card,East,1181.44,2024-03
3829,2024-07-12,3968,Home & Garden,493.58,4,PayPal,East,1974.32,2024-07
3830,2024-03-27,1780,Home & Garden,444.6,4,Cash,North,1778.4,2024-03
3831,2023-10-16,1225,Clothing,211.31,1,PayPal,North,211.31,2023-10
3832,2023-05-21,2074,Clothing,192.08,3,Credit Card,South,576.24,2023-05
3833,2023-03-25,2209,Clothing,155.46,2,PayPal,South,310.92,2023-03
3834,2024-01-26,2057,Books,84.68,3,Credit Card,South,254.04,2024-01
3835,2024-08-13,1802,Books,77.66,3,PayPal,East,232.98,2024-08
3836,2023-08-03,1741,Electronics,74.82,3,PayPal,West,224.46,2023-08
3837,2024-06-09,3178,Clothing,65.92,1,Cash,South,65.92,2024-06
3838,2023-08-03,4070,Sports,127.85,4,Cash,East,511.4,2023-08
3839,2024-02-07,3679,Clothing,160.27,2,Credit Card,South,320.54,2024-02
3840,2023-05-08,4514,Books,481.17,3,Credit Card,East,1443.51,2023-05
3841,2024-04-21,3885,Clothing,293.45,4,Debit Card,North,1173.8,2024-04
3842,2024-02-08,3806,Books,493.92,1,Cash,East,493.92,2024-02
3843,2023-01-29,4503,Clothing,192.51,3,Credit Card,North,577.53,2023-01
3844,2023-12-04,1703,Sports,234.24,4,Cash,East,936.96,2023-12
3845,2023-12-27,3544,Electronics,169.04,1,PayPal,West,169.04,2023-12
3846,2024-07-22,2426,Sports,99.61,4,Debit Card,East,398.44,2024-07
3847,2024-01-27,3370,Books,80.15,2,Cash,North,160.3,2024-01
3848,2023-08-06,4281,Home & Garden,473.09,4,Cash,West,1892.36,2023-08
3849,2024-07-27,1614,Sports,493.54,4,Cash,East,1974.16,2024-07
3850,2023-07-21,1328,Clothing,32.01,2,Cash,East,64.02,2023-07
3851,2023-01-17,2395,Electronics,83.67,2,Credit Card,South,167.34,2023-01
3852,2023-11-18,2483,Clothing,217.53,4,Credit Card,West,870.12,2023-11
3853,2024-06-01,1132,Clothing,101.3,2,Debit Card,North,202.6,2024-06
3854,2024-07-23,1834,Sports,188.3,4,PayPal,West,753.2,2024-07
3855,2023-11-21,3698,Electronics,73.26,3,PayPal,North,219.78,2023-11
3856,2024-02-16,1120,Home & Garden,233.69,4,Debit Card,South,934.76,2024-02
3857,2023-11-14,3653,Clothing,143.13,1,PayPal,South,143.13,2023-11
3858,2023-03-23,2475,Electronics,182.43,2,Credit Card,North,364.86,2023-03
3859,2024-04-18,1964,Home & Garden,56.21,3,Cash,North,168.63,2024-04
3860,2024-04-12,1128,Clothing,219.78,2,PayPal,North,439.56,2024-04
3861,2024-02-29,4162,Electronics,491.8,2,Cash,South,983.6,2024-02
3862,2023-07-23,4675,Sports,171.13,2,Cash,West,342.26,2023-07
3863,2024-08-05,2598,Clothing,439.45,1,Credit Card,South,439.45,2024-08
3864,2024-01-22,3076,Clothing,423.17,1,Cash,East,423.17,2024-01
3865,2023-04-08,3769,Electronics,476.51,4,PayPal,South,1906.04,2023-04
3866,2023-12-11,2547,Clothing,397.15,1,Credit Card,East,397.15,2023-12
3867,2023-07-27,1332,Home & Garden,333.2,2,Debit Card,East,666.4,2023-07
3868,2024-05-28,4368,Clothing,429.73,3,Credit Card,South,1289.19,2024-05
3869,2024-09-27,2153,Books,47.07,3,PayPal,South,141.21,2024-09
3870,2024-08-08,2316,Home & Garden,236.79,3,Credit Card,South,710.37,2024-08
3871,2023-06-15,2196,Electronics,494.74,2,PayPal,West,989.48,2023-06
3872,2023-01-22,4791,Home & Garden,387.1,1,PayPal,South,387.1,2023-01
3873,2023-06-03,3991,Books,481.42,3,Credit Card,North,1444.26,2023-06
3874,2024-03-14,4095,Books,392.02,2,PayPal,South,784.04,2024-03
3875,2023-10-22,4170,Clothing,438.69,2,Debit Card,East,877.38,2023-10
3876,2023-08-07,2429,Clothing,356.2,3,PayPal,West,1068.6,2023-08
3877,2024-05-09,1355,Sports,382.65,3,Debit Card,West,1147.95,2024-05
3878,2023-08-18,1138,Home & Garden,266.36,4,Debit Card,East,1065.44,2023-08
3879,2023-01-20,2526,Sports,462.88,4,PayPal,West,1851.52,2023-01
3880,2024-07-06,4897,Books,414.27,2,Cash,West,828.54,2024-07
3881,2023-05-28,2197,Clothing,423.5,4,Debit Card,North,1694.0,2023-05
3882,2023-04-18,1028,Clothing,339.77,4,Debit Card,North,1359.08,2023-04
3883,2024-02-07,1930,Clothing,159.24,3,Credit Card,West,477.72,2024-02
3884,2024-08-18,3543,Electronics,27.46,4,Debit Card,South,109.84,2024-08
3885,2024-04-27,2013,Books,468.47,2,Debit Card,West,936.94,2024-04
3886,2024-01-02,3702,Clothing,297.2,3,Debit Card,North,891.6,2024-01
3887,2024-02-18,1827,Books,156.09,4,Debit Card,West,624.36,2024-02
3888,2023-11-05,1350,Clothing,83.08,4,Cash,South,332.32,2023-11
3889,2023-05-14,3601,Home & Garden,416.47,4,Debit Card,South,1665.88,2023-05
3890,2023-10-10,3024,Books,419.89,1,PayPal,North,419.89,2023-10
3891,2023-03-14,1298,Sports,409.11,4,Cash,West,1636.44,2023-03
3892,2024-04-25,2743,Electronics,326.09,4,Debit Card,North,1304.36,2024-04
3893,2023-12-18,2865,Sports,189.35,2,PayPal,East,378.7,2023-12
3894,2024-07-13,2215,Books,158.99,4,PayPal,North,635.96,2024-07
3895,2023-11-22,2695,Clothing,14.19,1,Cash,North,14.19,2023-11
3896,2024-03-18,3111,Books,418.47,3,Cash,North,1255.41,2024-03
3897,2023-04-10,1754,Electronics,52.84,4,PayPal,West,211.36,2023-04
3898,2023-02-28,1769,Books,319.07,4,Cash,East,1276.28,2023-02
3899,2024-05-22,4735,Clothing,257.0,2,Cash,West,514.0,2024-05
3900,2023-09-15,2238,Sports,268.08,4,Credit Card,South,1072.32,2023-09
3901,2024-02-17,1833,Home & Garden,464.09,4,Cash,East,1856.36,2024-02
3902,2024-03-27,3213,Sports,25.49,4,Credit Card,North,101.96,2024-03
3903,2023-03-06,4614,Clothing,388.96,4,Cash,North,1555.84,2023-03
3904,2024-08-17,2906,Clothing,35.51,3,Cash,North,106.53,2024-08
3905,2023-06-03,4303,Electronics,28.7,2,PayPal,West,57.4,2023-06
3906,2023-09-23,4865,Books,220.61,3,Credit Card,South,661.83,2023-09
3907,2023-03-20,2564,Books,40.91,1,Cash,East,40.91,2023-03
3908,2023-11-11,2218,Sports,396.68,4,Debit Card,East,1586.72,2023-11
3909,2024-07-13,1505,Home & Garden,269.49,1,Cash,West,269.49,2024-07
3910,2023-09-05,2357,Home & Garden,24.23,3,PayPal,South,72.69,2023-09
3911,2024-09-01,4839,Electronics,29.85,1,PayPal,East,29.85,2024-09
3912,2024-02-18,3840,Clothing,310.21,4,PayPal,West,1240.84,2024-02
3913,2023-01-25,4375,Electronics,404.99,1,Credit Card,South,404.99,2023-01
3914,2023-10-11,3880,Books,224.52,3,Credit Card,South,673.56,2023-10
3915,2024-03-24,2460,Clothing,281.74,4,Credit Card,East,1126.96,2024-03
3916,2023-10-28,4394,Electronics,401.92,2,Debit Card,East,803.84,2023-10
3917,2023-03-09,4573,Sports,309.15,3,Credit Card,South,927.45,2023-03
3918,2023-01-07,3905,Books,120.13,4,PayPal,East,480.52,2023-01
3919,2023-05-17,4985,Home & Garden,310.4,2,Credit Card,West,620.8,2023-05
3920,2023-06-13,2416,Electronics,317.86,1,Credit Card,South,317.86,2023-06
3921,2023-03-24,3853,Books,369.71,1,Cash,East,369.71,2023-03
3922,2024-10-11,4670,Books,314.23,1,Credit Card,East,314.23,2024-10
3923,2024-02-24,2172,Home & Garden,484.93,4,Cash,West,1939.72,2024-02
3924,2023-03-14,1760,Home & Garden,106.67,1,Credit Card,East,106.67,2023-03
3925,2023-08-25,1832,Home & Garden,476.03,1,Cash,East,476.03,2023-08
3926,2023-02-15,2428,Electronics,273.79,2,PayPal,East,547.58,2023-02
3927,2024-09-09,1282,Home & Garden,339.26,2,Credit Card,North,678.52,2024-09
3928,2023-09-19,4433,Sports,58.74,2,PayPal,West,117.48,2023-09
3929,2023-06-25,1378,Books,196.48,4,Credit Card,West,785.92,2023-06
3930,2023-06-15,1197,Home & Garden,387.0,3,Debit Card,North,1161.0,2023-06
3931,2024-10-18,4062,Books,356.39,1,Debit Card,West,356.39,2024-10
3932,2024-01-05,4071,Clothing,29.67,1,PayPal,East,29.67,2024-01
3933,2023-02-23,1555,Clothing,277.83,4,PayPal,East,1111.32,2023-02
3934,2024-02-23,1355,Home & Garden,53.26,1,Debit Card,East,53.26,2024-02
3935,2024-05-21,2563,Books,497.97,4,Debit Card,West,1991.88,2024-05
3936,2023-12-07,4500,Clothing,449.68,4,Cash,West,1798.72,2023-12
3937,2023-05-07,2040,Home & Garden,20.33,4,Credit Card,South,81.32,2023-05
3938,2024-02-13,3686,Books,430.74,3,Debit Card,North,1292.22,2024-02
3939,2024-01-02,1378,Home & Garden,460.52,4,PayPal,West,1842.08,2024-01
3940,2023-09-28,1679,Books,183.24,3,PayPal,South,549.72,2023-09
3941,2024-10-05,3553,Clothing,362.56,3,Debit Card,North,1087.68,2024-10
3942,2024-08-27,2779,Home & Garden,226.63,1,PayPal,North,226.63,2024-08
3943,2024-01-14,1898,Clothing,331.06,2,Credit Card,East,662.12,2024-01
3944,2023-03-14,1075,Home & Garden,176.76,3,Cash,East,530.28,2023-03
3945,2023-09-05,1230,Electronics,168.05,3,Credit Card,South,504.15,2023-09
3946,2023-02-12,2739,Clothing,217.97,2,Cash,South,435.94,2023-02
3947,2024-01-12,1961,Clothing,81.33,3,Cash,East,243.99,2024-01
